keyword,volume,cpc,competition,keyword_difficulty,intent,source,competitor
jen affleck,1000000,0.03999999910593033,0.0,9,informational,competitor,imdb.com
kardashian kardashian,1000000,1.25,0.0,61,informational,competitor,imdb.com
kardashian kim kardashian,1000000,1.25,0.0,74,informational,competitor,imdb.com
kemkar,1000000,1.25,0.0,0,informational,competitor,imdb.com
kim kardashian,1000000,1.25,0.0,74,informational,competitor,imdb.com
kim kardashian and,1000000,1.25,0.0,66,informational,competitor,imdb.com
kim kardashian and kim kardashian,1000000,1.25,0.0,55,informational,competitor,imdb.com
kim kardashian's,1000000,1.25,0.0,72,informational,competitor,imdb.com
kimberly kardashian,1000000,1.25,0.0,66,informational,competitor,imdb.com
kirk erika,1000000,1.7899999618530273,0.0,28,informational,competitor,imdb.com
lady gaga,1000000,1.9900000095367432,0.019999999552965164,86,informational,competitor,imdb.com
lady gaga lady gaga,1000000,1.9900000095367432,0.019999999552965164,87,informational,competitor,imdb.com
love island,1000000,4.019999980926514,0.009999999776482582,58,informational,competitor,imdb.com
love island's,1000000,4.019999980926514,0.009999999776482582,59,informational,competitor,imdb.com
megan fox and,1000000,1.5499999523162842,0.0,59,informational,competitor,imdb.com
michael jordan,1000000,0.550000011920929,0.0,51,informational,competitor,imdb.com
michael jordan basketball,1000000,0.550000011920929,0.0,44,informational,competitor,imdb.com
miley c,1000000,1.4900000095367432,0.0,87,informational,competitor,imdb.com
momo,1000000,1.1200000047683716,0.0,30,informational,competitor,imdb.com
movie and showtimes,1000000,0.25,0.05999999865889549,65,informational,competitor,imdb.com
movie play times,1000000,0.25,0.05999999865889549,62,informational,competitor,imdb.com
movie showtimes,1000000,0.25,0.05999999865889549,62,informational,competitor,imdb.com
movie theater showtimes,1000000,0.25,0.05999999865889549,71,informational,competitor,imdb.com
movies showtimes,1000000,0.25,0.05999999865889549,75,informational,competitor,imdb.com
nick reiner,1000000,0.6000000238418579,0.0,28,informational,competitor,imdb.com
nicki minaj,1000000,0.4699999988079071,0.0,78,informational,competitor,imdb.com
ollie,1000000,4.529999732971191,0.07000000029802322,21,informational,competitor,imdb.com
ollie ollie,1000000,4.529999732971191,0.07000000029802322,16,informational,competitor,imdb.com
pamela anderson,1000000,0.14000000059604645,0.0,49,informational,competitor,imdb.com
pamela bondi,1000000,6.110000133514404,0.0,25,informational,competitor,imdb.com
por,1000000,0.6200000047683716,0.0,17,informational,competitor,imdb.com
producers guild of america,1000000,1.3600000143051147,0.0,31,informational,competitor,imdb.com
pron,1000000,7.260000228881836,0.0,0,informational,competitor,imdb.com
regal cinemas,1000000,0.23000000417232513,0.029999999329447746,33,informational,competitor,imdb.com
rest area,1000000,0.4300000071525574,0.009999999776482582,25,informational,competitor,imdb.com
rocket,1000000,2.2799999713897705,0.009999999776482582,100,informational,competitor,imdb.com
roky,1000000,1.2000000476837158,0.3799999952316284,9,informational,competitor,imdb.com
security,1000000,1.6100000143051147,0.10000000149011612,83,informational,competitor,imdb.com
showtimes movies,1000000,0.25,0.05999999865889549,65,informational,competitor,imdb.com
sling for tv,1000000,0.4399999976158142,0.25,65,informational,competitor,imdb.com
south park south park,1000000,4.150000095367432,0.019999999552965164,83,informational,competitor,imdb.com
spinning the wheel,1000000,1.6200000047683716,0.0,54,informational,competitor,imdb.com
stall fall,1000000,8.020000457763672,0.009999999776482582,19,informational,competitor,imdb.com
star fallen,1000000,8.020000457763672,0.009999999776482582,0,informational,competitor,imdb.com
stitch,1000000,0.18000000715255737,0.6100000143051147,62,informational,competitor,imdb.com
stitched,1000000,0.18000000715255737,0.6100000143051147,11,informational,competitor,imdb.com
stitches,1000000,0.18000000715255737,0.6100000143051147,35,informational,competitor,imdb.com
taylor teyana,1000000,0.2199999988079071,0.0,61,informational,competitor,imdb.com
taylor teyana taylor,1000000,0.2199999988079071,0.0,60,informational,competitor,imdb.com
texas america,1000000,0.6000000238418579,0.009999999776482582,50,informational,competitor,imdb.com
texas united states,1000000,0.6000000238418579,0.009999999776482582,68,informational,competitor,imdb.com
theater showtime,1000000,0.25,0.05999999865889549,50,informational,competitor,imdb.com
theater showtimes,1000000,0.25,0.05999999865889549,75,informational,competitor,imdb.com
tnaflix,1000000,0.0,0.0,14,informational,competitor,imdb.com
tx us,1000000,0.6000000238418579,0.009999999776482582,100,informational,competitor,imdb.com
universal park california,1000000,1.7699999809265137,0.4099999964237213,35,informational,competitor,imdb.com
universal park la,1000000,1.7699999809265137,0.4099999964237213,41,informational,competitor,imdb.com
universal studios hollywood ca,1000000,1.7699999809265137,0.4099999964237213,37,informational,competitor,imdb.com
universal studios hollywood universal city,1000000,1.7699999809265137,0.4099999964237213,38,informational,competitor,imdb.com
universal studios in la california,1000000,1.7699999809265137,0.4099999964237213,41,informational,competitor,imdb.com
usa t,1000000,3.3600001335144043,0.0,90,informational,competitor,imdb.com
usa texas,1000000,0.6000000238418579,0.009999999776482582,52,informational,competitor,imdb.com
valentine day,1000000,1.7300000190734863,0.5199999809265137,67,informational,competitor,imdb.com
valentine's day,1000000,1.7300000190734863,0.5199999809265137,58,informational,competitor,imdb.com
wardell stephen curry,1000000,0.3199999928474426,0.0,61,informational,competitor,imdb.com
watching a tornado,1000000,0.7699999809265137,0.009999999776482582,10,informational,competitor,imdb.com
wheel of fortune,1000000,13.539999961853027,0.0,71,informational,competitor,imdb.com
white castles,1000000,0.1599999964237213,0.07999999821186066,42,informational,competitor,imdb.com
wuthering heights bronte,1000000,1.399999976158142,0.05000000074505806,76,informational,competitor,imdb.com
2026 winter olympics men figure skating,1000000,1.6200000047683716,0.0,12,informational,competitor,theguardian.com
abcs,1000000,0.6499999761581421,0.2199999988079071,41,informational,competitor,theguardian.com
adam4adam,1000000,5.170000076293945,0.0,47,informational,competitor,theguardian.com
alibaba,1000000,1.0,1.0,74,informational,competitor,theguardian.com
america texas,1000000,0.6000000238418579,0.009999999776482582,59,informational,competitor,theguardian.com
american heritage month,1000000,14.5600004196167,0.0,51,informational,competitor,theguardian.com
arc raider,1000000,1.4600000381469727,0.05000000074505806,58,informational,competitor,theguardian.com
arc raiders,1000000,1.4600000381469727,0.05000000074505806,52,informational,competitor,theguardian.com
champion league standing,1000000,0.11999999731779099,0.0,51,informational,competitor,theguardian.com
champions league soccer standings,1000000,0.11999999731779099,0.0,46,informational,competitor,theguardian.com
champions standings,1000000,0.11999999731779099,0.0,54,informational,competitor,theguardian.com
columbia,1000000,0.9399999976158142,0.8500000238418579,100,informational,competitor,theguardian.com
country in russia,1000000,0.4399999976158142,0.0,31,informational,competitor,theguardian.com
crossword,1000000,1.350000023841858,0.009999999776482582,100,informational,competitor,theguardian.com
crosswordly,1000000,1.350000023841858,0.009999999776482582,30,informational,competitor,theguardian.com
crosswords,1000000,1.350000023841858,0.009999999776482582,95,informational,competitor,theguardian.com
denmark greenland,1000000,2.690000057220459,0.0,32,informational,competitor,theguardian.com
dire wolves,1000000,0.7699999809265137,0.0,24,informational,competitor,theguardian.com
direwolf,1000000,0.7699999809265137,0.0,48,informational,competitor,theguardian.com
dubai chocolates,1000000,0.46000000834465027,0.8500000238418579,0,informational,competitor,theguardian.com
erika kirk,1000000,1.7899999618530273,0.0,32,informational,competitor,theguardian.com
fa ce,1000000,0.11999999731779099,0.0,61,informational,competitor,theguardian.com
greenland,1000000,2.690000057220459,0.0,47,informational,competitor,theguardian.com
greenland and denmark,1000000,2.690000057220459,0.0,41,informational,competitor,theguardian.com
greenland north america,1000000,2.690000057220459,0.0,32,informational,competitor,theguardian.com
hair and salon,1000000,1.3300000429153442,0.14000000059604645,53,informational,competitor,theguardian.com
hurricane melissa,1000000,10.619999885559082,0.009999999776482582,20,informational,competitor,theguardian.com
i'm age,1000000,2.5799999237060547,0.029999999329447746,0,informational,competitor,theguardian.com
karoline leavitt,1000000,1.9300000667572021,0.0,45,informational,competitor,theguardian.com
lane kiffin,1000000,0.019999999552965164,0.0,26,informational,competitor,theguardian.com
league champions standings,1000000,0.11999999731779099,0.0,42,informational,competitor,theguardian.com
league of champions standings,1000000,0.11999999731779099,0.0,45,informational,competitor,theguardian.com
mamdani,1000000,0.5,0.0,57,informational,competitor,theguardian.com
monkeys typing,1000000,0.0,0.0,32,informational,competitor,theguardian.com
new york city mayor elect,1000000,1.4800000190734863,0.0,58,informational,competitor,theguardian.com
new yorkers,1000000,1.940000057220459,0.019999999552965164,29,informational,competitor,theguardian.com
new yorkshire,1000000,1.940000057220459,0.019999999552965164,54,informational,competitor,theguardian.com
news and world,1000000,2.440000057220459,0.05000000074505806,100,informational,competitor,theguardian.com
news from the world,1000000,2.440000057220459,0.05000000074505806,100,informational,competitor,theguardian.com
north america greenland,1000000,2.690000057220459,0.0,25,informational,competitor,theguardian.com
ny mayor elect,1000000,1.4800000190734863,0.0,58,informational,competitor,theguardian.com
nyc mayor-elect,1000000,1.4800000190734863,0.0,57,informational,competitor,theguardian.com
oakland raiders vegas,1000000,1.1399999856948853,0.0,95,informational,competitor,theguardian.com
olympic medal count,1000000,3.3600001335144043,0.0,53,informational,competitor,theguardian.com
olympics gold medal count,1000000,3.3600001335144043,0.0,31,informational,competitor,theguardian.com
pam bondi,1000000,6.110000133514404,0.0,24,informational,competitor,theguardian.com
pam bondi attorney general of florida,1000000,6.110000133514404,0.0,23,informational,competitor,theguardian.com
r world news,1000000,2.440000057220459,0.05000000074505806,100,informational,competitor,theguardian.com
russia,1000000,0.4399999976158142,0.0,64,informational,competitor,theguardian.com
san francisco,1000000,1.3600000143051147,0.03999999910593033,100,informational,competitor,theguardian.com
savannah guthrie mother,1000000,0.10999999940395355,0.0,1,informational,competitor,theguardian.com
spurs,1000000,1.7599999904632568,0.009999999776482582,55,informational,competitor,theguardian.com
spying,1000000,7.760000228881836,0.009999999776482582,24,informational,competitor,theguardian.com
stand champions league,1000000,0.11999999731779099,0.0,45,informational,competitor,theguardian.com
strand bookstore new york,1000000,4.789999961853027,0.0,39,informational,competitor,theguardian.com
telegram,1000000,1.399999976158142,0.029999999329447746,100,informational,competitor,theguardian.com
texas,1000000,0.6000000238418579,0.009999999776482582,100,informational,competitor,theguardian.com
tom brady qb,1000000,0.5199999809265137,0.0,66,informational,competitor,theguardian.com
united states,1000000,0.18000000715255737,0.12999999523162842,100,informational,competitor,theguardian.com
winter olympics schedule and results,1000000,1.5699999332427979,0.0,65,informational,competitor,theguardian.com
world and news,1000000,2.440000057220459,0.05000000074505806,100,informational,competitor,theguardian.com
world news,1000000,2.440000057220459,0.05000000074505806,100,informational,competitor,theguardian.com
28 days later 2002,823000,0.10999999940395355,0.0,37,informational,competitor,justwatch.com
28 days later film,823000,0.10999999940395355,0.0,41,informational,competitor,justwatch.com
28 days later films,823000,0.10999999940395355,0.0,44,informational,competitor,justwatch.com
28 days later movie,823000,0.10999999940395355,0.0,44,informational,competitor,justwatch.com
28 days later movies,823000,0.10999999940395355,0.0,55,informational,competitor,justwatch.com
actor ryan reynolds,823000,0.029999999329447746,0.0,63,informational,competitor,justwatch.com
adam sandler movies,823000,0.05000000074505806,0.009999999776482582,30,informational,competitor,justwatch.com
amazon video subscribe,823000,0.3400000035762787,0.0,57,transactional,competitor,justwatch.com
chicago cubs games today,823000,1.149999976158142,0.019999999552965164,37,informational,competitor,justwatch.com
chinatown,823000,0.49000000953674316,0.07999999821186066,53,informational,competitor,justwatch.com
cubs games today,823000,1.149999976158142,0.019999999552965164,32,informational,competitor,justwatch.com
cubs today's game,823000,1.149999976158142,0.019999999552965164,49,informational,competitor,justwatch.com
euphoria,823000,3.140000104904175,0.0,69,informational,competitor,justwatch.com
film now you see me,823000,1.600000023841858,0.0,45,informational,competitor,justwatch.com
friends #tv series,823000,3.319999933242798,0.0,66,informational,competitor,justwatch.com
friends the series,823000,3.319999933242798,0.0,65,informational,competitor,justwatch.com
movie 28 days later,823000,0.10999999940395355,0.0,28,informational,competitor,justwatch.com
movie new film,823000,1.100000023841858,0.10999999940395355,80,informational,competitor,justwatch.com
movie new movies,823000,1.100000023841858,0.10999999940395355,65,informational,competitor,justwatch.com
movie now i see you,823000,1.600000023841858,0.0,43,informational,competitor,justwatch.com
movie now you see me,823000,1.600000023841858,0.0,26,informational,competitor,justwatch.com
movie with netflix,823000,0.5,0.07000000029802322,48,informational,competitor,justwatch.com
movies by netflix,823000,0.5,0.07000000029802322,58,informational,competitor,justwatch.com
movies from netflix,823000,0.5,0.07000000029802322,26,informational,competitor,justwatch.com
movies new film,823000,1.100000023841858,0.10999999940395355,61,informational,competitor,justwatch.com
movies with adam sandler,823000,0.05000000074505806,0.009999999776482582,28,informational,competitor,justwatch.com
moviesda new movie,823000,1.100000023841858,0.10999999940395355,65,informational,competitor,justwatch.com
netflix movie,823000,0.5,0.07000000029802322,37,informational,competitor,justwatch.com
netflix movies,823000,0.5,0.07000000029802322,58,informational,competitor,justwatch.com
new movie,823000,1.100000023841858,0.10999999940395355,66,informational,competitor,justwatch.com
new movies,823000,1.100000023841858,0.10999999940395355,42,informational,competitor,justwatch.com
now movies,823000,1.100000023841858,0.10999999940395355,37,informational,competitor,justwatch.com
now you see me the movie,823000,1.600000023841858,0.0,47,informational,competitor,justwatch.com
patriot games movie,823000,2.950000047683716,0.0,27,informational,competitor,justwatch.com
patriot games the movie,823000,2.950000047683716,0.0,26,informational,competitor,justwatch.com
scar movie,823000,1.3899999856948853,0.009999999776482582,16,informational,competitor,justwatch.com
scary movie,823000,1.3899999856948853,0.009999999776482582,27,informational,competitor,justwatch.com
scary movie scary,823000,1.3899999856948853,0.009999999776482582,31,informational,competitor,justwatch.com
the longest walk,823000,0.9399999976158142,0.0,43,informational,competitor,justwatch.com
today's cubs game,823000,1.149999976158142,0.019999999552965164,46,informational,competitor,justwatch.com
tubi free movie,823000,1.7000000476837158,0.0,43,informational,competitor,justwatch.com
tubi free movies,823000,1.7000000476837158,0.0,30,informational,competitor,justwatch.com
you now see me,823000,1.600000023841858,0.0,45,informational,competitor,justwatch.com
28 days later,823000,0.10999999940395355,0.0,44,informational,competitor,letterboxd.com
28 days later danny boyle,823000,0.10999999940395355,0.0,55,informational,competitor,letterboxd.com
adam sandler movie,823000,0.05000000074505806,0.009999999776482582,21,informational,competitor,letterboxd.com
all her fault,823000,1.409999966621399,0.0,16,informational,competitor,letterboxd.com
beetlejuice,823000,0.7599999904632568,0.10999999940395355,58,informational,competitor,letterboxd.com
beetlejuice beetlejuice,823000,0.7599999904632568,0.10999999940395355,42,informational,competitor,letterboxd.com
black 2 phone,823000,2.490000009536743,0.0,23,informational,competitor,letterboxd.com
black phone 2,823000,2.490000009536743,0.0,29,informational,competitor,letterboxd.com
bugonia,823000,0.20000000298023224,0.05999999865889549,32,informational,competitor,letterboxd.com
cast of happy gilmore 2,823000,0.03999999910593033,0.0,31,informational,competitor,letterboxd.com
coraline,823000,0.3400000035762787,0.07999999821186066,42,informational,competitor,letterboxd.com
danny boyle 28 days later,823000,0.10999999940395355,0.0,55,informational,competitor,letterboxd.com
film adam sandler,823000,0.05000000074505806,0.009999999776482582,30,informational,competitor,letterboxd.com
florence pugh,823000,2.1700000762939453,0.0,48,informational,competitor,letterboxd.com
i know did last summer,823000,0.3700000047683716,0.0,29,informational,competitor,letterboxd.com
i know what u did last summer,823000,0.3700000047683716,0.0,32,informational,competitor,letterboxd.com
interstellar,823000,0.28999999165534973,0.0,61,informational,competitor,letterboxd.com
isabela merced,823000,0.0,0.0,46,informational,competitor,letterboxd.com
jurassic park,823000,0.6299999952316284,0.0,59,informational,competitor,letterboxd.com
keanu reeves,823000,0.1899999976158142,0.0,43,informational,competitor,letterboxd.com
movie now u see me,823000,1.600000023841858,0.0,39,informational,competitor,letterboxd.com
movies i know what you did last summer,823000,0.3700000047683716,0.0,25,informational,competitor,letterboxd.com
patriot games film,823000,2.950000047683716,0.0,27,informational,competitor,letterboxd.com
paul soter,823000,1.2699999809265137,0.05999999865889549,10,informational,competitor,letterboxd.com
scariest movie,823000,1.3899999856948853,0.009999999776482582,14,informational,competitor,letterboxd.com
scary movie and,823000,1.3899999856948853,0.009999999776482582,39,informational,competitor,letterboxd.com
scary movies,823000,1.3899999856948853,0.009999999776482582,25,informational,competitor,letterboxd.com
scary movies and,823000,1.3899999856948853,0.009999999776482582,28,informational,competitor,letterboxd.com
stripes,823000,1.6700000762939453,0.25999999046325684,62,informational,competitor,letterboxd.com
the long walk,823000,0.9399999976158142,0.0,43,informational,competitor,letterboxd.com
winona ryder actress,823000,0.03999999910593033,0.0,41,informational,competitor,letterboxd.com
movies now you see me,823000,1.600000023841858,0.0,26,informational,competitor,reelgood.com
happy gilmore,823000,0.9700000286102295,0.0,63,informational,competitor,taste.io
actor liam neeson,823000,0.029999999329447746,0.0,44,informational,competitor,rottentomatoes.com
actor neeson,823000,0.029999999329447746,0.0,44,informational,competitor,rottentomatoes.com
actor robert duvall,823000,0.3400000035762787,0.0,38,informational,competitor,rottentomatoes.com
actor tom holland,823000,0.3700000047683716,0.0,61,informational,competitor,rottentomatoes.com
actress brittany snow,823000,0.0,0.0,29,informational,competitor,rottentomatoes.com
actress ryder,823000,0.03999999910593033,0.0,37,informational,competitor,rottentomatoes.com
actress seyfried,823000,0.14000000059604645,0.0,31,informational,competitor,rottentomatoes.com
actress snow,823000,0.0,0.0,19,informational,competitor,rottentomatoes.com
adolescents,823000,5.309999942779541,0.0,51,informational,competitor,rottentomatoes.com
alba actress,823000,0.05999999865889549,0.0,36,informational,competitor,rottentomatoes.com
alba jessica,823000,0.05999999865889549,0.0,45,informational,competitor,rottentomatoes.com
ali larter,823000,0.029999999329447746,0.0,27,informational,competitor,rottentomatoes.com
ali larter actress,823000,0.029999999329447746,0.0,26,informational,competitor,rottentomatoes.com
amanda michelle seyfried,823000,0.14000000059604645,0.0,46,informational,competitor,rottentomatoes.com
amanda seyfried,823000,0.14000000059604645,0.0,52,informational,competitor,rottentomatoes.com
amazon video prime subscription,823000,0.3400000035762787,0.0,58,informational,competitor,rottentomatoes.com
and now you see me,823000,1.600000023841858,0.0,47,informational,competitor,rottentomatoes.com
angelina jolie,823000,0.2199999988079071,0.0,50,informational,competitor,rottentomatoes.com
angelina jolie's,823000,0.2199999988079071,0.0,45,informational,competitor,rottentomatoes.com
angelina voight,823000,0.2199999988079071,0.0,21,informational,competitor,rottentomatoes.com
animal,823000,0.7300000190734863,0.029999999329447746,58,informational,competitor,rottentomatoes.com
arnold arnold schwarzenegger,823000,0.15000000596046448,0.0,75,informational,competitor,rottentomatoes.com
arnold schwarzenegger,823000,0.15000000596046448,0.0,74,informational,competitor,rottentomatoes.com
arnold sh,823000,0.15000000596046448,0.0,74,informational,competitor,rottentomatoes.com
arnold swartz,823000,0.15000000596046448,0.0,62,informational,competitor,rottentomatoes.com
avengers doomsday,823000,0.8100000023841858,0.0,49,informational,competitor,rottentomatoes.com
avengers: doomsday,823000,0.8100000023841858,0.0,53,informational,competitor,rottentomatoes.com
beetle juice beetle juice beetle juice,823000,0.7599999904632568,0.10999999940395355,37,informational,competitor,rottentomatoes.com
beyonce,823000,2.3899998664855957,0.0,98,informational,competitor,rottentomatoes.com
beyoncé knowles,823000,2.3899998664855957,0.0,98,informational,competitor,rottentomatoes.com
brittany anne snow,823000,0.0,0.0,35,informational,competitor,rottentomatoes.com
brittany snow,823000,0.0,0.0,35,informational,competitor,rottentomatoes.com
bull,823000,1.4199999570846558,0.0,60,informational,competitor,rottentomatoes.com
bull bull,823000,1.4199999570846558,0.0,24,informational,competitor,rottentomatoes.com
cast of the white lotus,823000,0.0,0.0,24,informational,competitor,rottentomatoes.com
charlie hunnam,823000,0.07000000029802322,0.0,15,informational,competitor,rottentomatoes.com
charlie hunnam actor,823000,0.07000000029802322,0.0,19,informational,competitor,rottentomatoes.com
charlie sheen,823000,0.10000000149011612,0.0,40,informational,competitor,rottentomatoes.com
charlie sheen's,823000,0.10000000149011612,0.0,40,informational,competitor,rottentomatoes.com
culkin actor,823000,0.029999999329447746,0.0,66,informational,competitor,rottentomatoes.com
culkin actors,823000,0.029999999329447746,0.0,44,informational,competitor,rottentomatoes.com
cynthia erivo,823000,1.649999976158142,0.0,55,informational,competitor,rottentomatoes.com
dakota johnson,823000,0.019999999552965164,0.0,34,informational,competitor,rottentomatoes.com
days later 28,823000,0.10999999940395355,0.0,44,informational,competitor,rottentomatoes.com
depp johnny depp,823000,0.7099999785423279,0.0,60,informational,competitor,rottentomatoes.com
downloaded,823000,5.0,0.0,43,informational,competitor,rottentomatoes.com
duvall actor,823000,0.3400000035762787,0.0,38,informational,competitor,rottentomatoes.com
exterminio movie,823000,0.10999999940395355,0.0,36,informational,competitor,rottentomatoes.com
f in john f kennedy,823000,1.059999942779541,0.0,16,informational,competitor,rottentomatoes.com
friend,823000,3.319999933242798,0.0,37,informational,competitor,rottentomatoes.com
friends the show,823000,3.319999933242798,0.0,65,informational,competitor,rottentomatoes.com
friends tv series,823000,3.319999933242798,0.0,60,informational,competitor,rottentomatoes.com
friendship tv series,823000,3.319999933242798,0.0,38,informational,competitor,rottentomatoes.com
frienps,823000,3.319999933242798,0.0,65,informational,competitor,rottentomatoes.com
garage,823000,0.17000000178813934,0.27000001072883606,38,informational,competitor,rottentomatoes.com
handshake,823000,21.6200008392334,0.0,92,informational,competitor,rottentomatoes.com
henry cavill,823000,0.03999999910593033,0.0,50,informational,competitor,rottentomatoes.com
house,823000,1.850000023841858,0.10999999940395355,58,informational,competitor,rottentomatoes.com
house's,823000,1.850000023841858,0.10999999940395355,83,informational,competitor,rottentomatoes.com
i know what did last summer,823000,0.3700000047683716,0.0,32,informational,competitor,rottentomatoes.com
i know what you did,823000,0.3700000047683716,0.0,46,informational,competitor,rottentomatoes.com
i know what you did last summer,823000,0.3700000047683716,0.0,43,informational,competitor,rottentomatoes.com
i know what you did last summer movie,823000,0.3700000047683716,0.0,42,informational,competitor,rottentomatoes.com
i know what you did last summer movies,823000,0.3700000047683716,0.0,28,informational,competitor,rottentomatoes.com
it,823000,1.4800000190734863,0.019999999552965164,56,informational,competitor,rottentomatoes.com
it it movie,823000,1.4800000190734863,0.019999999552965164,56,informational,competitor,rottentomatoes.com
j i m carrey,823000,0.009999999776482582,0.0,44,informational,competitor,rottentomatoes.com
jamie lee curtis,823000,0.029999999329447746,0.0,38,informational,competitor,rottentomatoes.com
jim carrey,823000,0.009999999776482582,0.0,32,informational,competitor,rottentomatoes.com
jim jim carrey,823000,0.009999999776482582,0.0,48,informational,competitor,rottentomatoes.com
johnny depp,823000,0.7099999785423279,0.0,65,informational,competitor,rottentomatoes.com
jonathan bailey,823000,0.18000000715255737,0.0,43,informational,competitor,rottentomatoes.com
jurassic park s,823000,0.6299999952316284,0.0,39,informational,competitor,rottentomatoes.com
kate hudson,823000,0.029999999329447746,0.0,45,informational,competitor,rottentomatoes.com
keanu r,823000,0.1899999976158142,0.0,43,informational,competitor,rottentomatoes.com
liam actor,823000,0.029999999329447746,0.0,57,informational,competitor,rottentomatoes.com
liam neeson,823000,0.029999999329447746,0.0,52,informational,competitor,rottentomatoes.com
liam neeson actor,823000,0.029999999329447746,0.0,47,informational,competitor,rottentomatoes.com
lindsay lohan,823000,0.029999999329447746,0.0,57,informational,competitor,rottentomatoes.com
lindsay lohan lindsay lohan,823000,0.029999999329447746,0.0,65,informational,competitor,rottentomatoes.com
lohan by lindsay lohan,823000,0.029999999329447746,0.0,58,informational,competitor,rottentomatoes.com
loss angel,823000,1.75,0.019999999552965164,34,informational,competitor,rottentomatoes.com
malachi barton,823000,0.4300000071525574,0.0,26,informational,competitor,rottentomatoes.com
mark wahlberg,823000,1.7100000381469727,0.0,56,informational,competitor,rottentomatoes.com
mason thames,823000,1.0700000524520874,0.0,36,informational,competitor,rottentomatoes.com
mia khalifa,823000,0.019999999552965164,0.0,25,informational,competitor,rottentomatoes.com
michael wahlberg,823000,1.7100000381469727,0.0,21,informational,competitor,rottentomatoes.com
michelle trachtenberg,823000,0.03999999910593033,0.0,54,informational,competitor,rottentomatoes.com
movie of it,823000,1.4800000190734863,0.019999999552965164,56,informational,competitor,rottentomatoes.com
n portman,823000,0.019999999552965164,0.0,53,informational,competitor,rottentomatoes.com
natalie portman,823000,0.019999999552965164,0.0,50,informational,competitor,rottentomatoes.com
neeson actor,823000,0.029999999329447746,0.0,42,informational,competitor,rottentomatoes.com
netflix mo,823000,0.5,0.07000000029802322,35,informational,competitor,rottentomatoes.com
nicole kidman,823000,0.07000000029802322,0.0,49,informational,competitor,rottentomatoes.com
noah schnapp,823000,0.4399999976158142,0.0,27,informational,competitor,rottentomatoes.com
now i see you,823000,1.600000023841858,0.0,23,informational,competitor,rottentomatoes.com
now see me,823000,1.600000023841858,0.0,60,informational,competitor,rottentomatoes.com
now that you see me,823000,1.600000023841858,0.0,47,informational,competitor,rottentomatoes.com
now to you see me,823000,1.600000023841858,0.0,43,informational,competitor,rottentomatoes.com
now u c me,823000,1.600000023841858,0.0,43,informational,competitor,rottentomatoes.com
now you see me,823000,1.600000023841858,0.0,44,informational,competitor,rottentomatoes.com
now you see me now,823000,1.600000023841858,0.0,40,informational,competitor,rottentomatoes.com
now.you see me,823000,1.600000023841858,0.0,59,informational,competitor,rottentomatoes.com
nowyouseeme,823000,1.600000023841858,0.0,59,informational,competitor,rottentomatoes.com
nysm movie,823000,1.600000023841858,0.0,44,informational,competitor,rottentomatoes.com
o n e piece,823000,0.8899999856948853,0.12999999523162842,81,informational,competitor,rottentomatoes.com
one pe,823000,1.3199999332427979,0.10999999940395355,71,informational,competitor,rottentomatoes.com
one piece,823000,0.8899999856948853,0.12999999523162842,81,informational,competitor,rottentomatoes.com
parwarish,823000,9.640000343322754,0.20999999344348907,9,informational,competitor,rottentomatoes.com
patriot games,823000,2.950000047683716,0.0,31,informational,competitor,rottentomatoes.com
portman actress,823000,0.019999999552965164,0.0,49,informational,competitor,rottentomatoes.com
portman natalie,823000,0.019999999552965164,0.0,52,informational,competitor,rottentomatoes.com
reeves actor,823000,0.1899999976158142,0.0,46,informational,competitor,rottentomatoes.com
reformed,823000,0.25999999046325684,1.0,19,informational,competitor,rottentomatoes.com
robert dufall,823000,0.3400000035762787,0.0,32,informational,competitor,rottentomatoes.com
robert duvall,823000,0.3400000035762787,0.0,44,informational,competitor,rottentomatoes.com
rumbles,823000,0.6700000166893005,0.009999999776482582,36,informational,competitor,rottentomatoes.com
ryan actors,823000,0.029999999329447746,0.0,20,informational,competitor,rottentomatoes.com
ryan reynolds,823000,0.029999999329447746,0.0,63,informational,competitor,rottentomatoes.com
ryder actress,823000,0.03999999910593033,0.0,42,informational,competitor,rottentomatoes.com
ryder winona,823000,0.03999999910593033,0.0,41,informational,competitor,rottentomatoes.com
scared movie,823000,1.3899999856948853,0.009999999776482582,16,informational,competitor,rottentomatoes.com
scariest movies,823000,1.3899999856948853,0.009999999776482582,17,informational,competitor,rottentomatoes.com
see you me,823000,1.600000023841858,0.0,40,informational,competitor,rottentomatoes.com
seyfried actress,823000,0.14000000059604645,0.0,40,informational,competitor,rottentomatoes.com
seyfried amanda,823000,0.14000000059604645,0.0,52,informational,competitor,rottentomatoes.com
sheen charlie,823000,0.10000000149011612,0.0,51,informational,competitor,rottentomatoes.com
squid game,823000,0.7099999785423279,0.0,67,informational,competitor,rottentomatoes.com
squid games,823000,0.7099999785423279,0.0,57,informational,competitor,rottentomatoes.com
teenage adolescence,823000,5.309999942779541,0.0,51,informational,competitor,rottentomatoes.com
tetris,823000,4.070000171661377,0.009999999776482582,79,informational,competitor,rottentomatoes.com
the guardians,823000,6.230000019073486,0.0,58,informational,competitor,rottentomatoes.com
the hills,823000,1.0199999809265137,0.0,28,informational,competitor,rottentomatoes.com
the knotted,823000,0.5099999904632568,0.1599999964237213,12,informational,competitor,rottentomatoes.com
